rating_id,user_id,movie_id,rating
8572,4315,17147,6.1
8573,895,8662,4.6
8574,2747,17662,7.3
8575,1649,19666,1.9
8576,2298,12546,3.3
8577,3313,2031,7.8
8578,3197,3861,9.8
8579,907,15804,4.4
8580,3861,7705,7.3
8581,1721,10721,3.6
8582,896,10960,5.0
8583,3662,14801,1.1
8584,1762,16826,5.0
8585,3127,2058,1.4
8586,1945,7794,3.7
8587,2242,8793,4.1
8588,1538,11684,6.0
8589,1856,10347,1.1
8590,3311,17069,3.4
8591,1116,19329,5.1
8592,1531,2151,5.0
8593,2529,7469,5.0
8594,4786,11210,9.2
8595,2613,8128,8.3
8596,4510,19236,6.7
8597,3228,12395,2.2
8598,4945,4048,4.6
8599,3613,1974,4.5
8600,3323,8856,1.6
8601,891,13115,3.8
8602,935,2541,9.1
8603,3111,6779,3.6
8604,910,9473,7.0
8605,4783,17594,2.3
8606,2634,13170,2.2
8607,1589,1119,2.5
8608,4722,14061,3.3
8609,3573,1734,8.9
8610,4972,8870,9.5
8611,2295,4934,3.9
8612,1912,14081,1.8
8613,1483,17280,5.3
8614,1237,5938,4.0
8615,3835,2468,2.5
8616,1079,3682,1.2
8617,2322,2551,5.9
8618,2739,15149,8.1
8619,518,16560,1.7
8620,3654,18617,7.7
8621,2023,16836,3.5
8622,1681,9373,1.9
8623,2769,703,3.5
8624,1642,16585,8.6
8625,184,11088,6.6
8626,4039,5073,1.9
8627,1201,7749,4.5
8628,2334,17240,8.7
8629,4985,11078,3.2
8630,2540,15185,8.0
8631,4539,8836,2.0
8632,4848,16286,7.8
8633,4584,8599,9.2
8634,1553,11467,6.2
8635,2254,17038,5.5
8636,3839,283,2.4
8637,2029,827,9.3
8638,60,12631,6.6
8639,2745,13627,3.9
8640,3779,5278,6.1
8641,191,16343,1.7
8642,4868,12547,4.6
8643,3857,2208,3.7
8644,2769,11515,6.4
8645,4391,19751,4.2
8646,818,16644,7.6
8647,1083,15026,8.1
8648,751,11375,1.7
8649,4974,11204,3.5
8650,998,6455,8.5
8651,4318,19275,2.0
8652,3777,1937,9.6
8653,42,568,5.1
8654,148,6176,6.4
8655,4226,3915,2.4
8656,190,13312,5.8
8657,3243,7878,8.0
8658,465,15760,1.3
8659,145,348,5.1
8660,352,14452,6.7
8661,709,9665,9.4
8662,3905,18270,1.2
8663,3969,19864,4.3
8664,1661,15851,4.6
8665,492,3248,4.1
8666,435,7889,5.3
8667,598,15759,8.3
8668,2951,18445,2.7
8669,3452,10914,6.2
8670,4720,13182,4.5
8671,4910,19060,7.5
8672,1995,9737,1.1
8673,2220,14544,9.9
8674,4471,12111,7.4
8675,3351,10331,3.7
8676,1263,17418,5.8
8677,2576,17454,5.4
8678,4527,6590,1.3
8679,1779,16489,6.6
8680,158,6363,4.4
8681,3370,19693,4.0
8682,2639,4901,6.3
8683,2783,5083,4.7
8684,193,12507,1.1
8685,2587,6462,7.0
8686,107,13977,1.0
8687,3617,10219,7.1
8688,3965,6004,1.1
8689,3481,684,5.8
8690,1686,2412,3.4
8691,1742,6822,6.9
8692,3926,9660,8.2
8693,1631,11364,8.0
8694,1791,11068,5.2
8695,4791,17834,7.9
8696,857,8305,9.8
8697,4666,10547,2.2
8698,2489,15339,6.1
8699,4218,12977,6.8
8700,2319,2551,8.9
8701,4622,10700,5.4
8702,2853,12635,1.2
8703,373,2172,2.7
8704,1883,13284,8.0
8705,570,118,7.8
8706,677,5859,1.7
8707,3680,1146,5.4
8708,2685,6691,4.4
8709,93,17254,3.0
8710,1540,2627,1.7
8711,1143,11235,9.4
8712,1841,14895,6.3
8713,1391,9006,6.6
8714,1179,1170,8.0
8715,86,17065,5.9
8716,1077,8606,9.6
8717,1168,15812,5.2
8718,416,12121,2.7
8719,3162,8568,2.9
8720,4491,8380,9.4
8721,944,10420,8.8
8722,2841,777,4.4
8723,706,4810,9.0
8724,4082,2569,6.3
8725,2202,16471,4.0
8726,3015,18662,6.1
8727,1551,10613,7.0
8728,4434,15898,4.2
8729,3500,14599,8.0
8730,3751,206,5.8
8731,4150,12828,5.0
8732,40,11908,8.7
8733,2660,1058,6.8
8734,1503,16151,6.1
8735,568,7321,9.7
8736,3156,19022,6.8
8737,2210,19419,4.1
8738,4828,19426,3.6
8739,3081,1810,5.7
8740,3414,10047,6.3
8741,4631,14583,3.7
8742,1182,8433,1.1
8743,4763,16660,9.7
8744,1634,11902,3.2
8745,3282,5681,4.0
8746,1021,16692,3.6
8747,4213,7020,3.8
8748,2683,9149,7.0
8749,4579,10189,4.7
8750,4448,15086,2.0
8751,1765,10660,8.4
8752,2979,9551,3.6
8753,4509,7497,2.9
8754,1052,9971,8.9
8755,3151,531,4.2
8756,1275,3009,6.3
8757,1008,16068,4.1
8758,3087,16520,7.8
8759,4808,18529,8.6
8760,1142,561,6.9
8761,4851,13675,4.9
8762,3545,70,8.5
8763,1165,19713,3.1
8764,2607,10418,8.4
8765,2461,13926,1.8
8766,1930,5696,1.4
8767,3298,1191,5.9
8768,3585,3768,4.2
8769,4571,1201,2.8
8770,4607,17878,8.3
8771,4230,1709,9.3
8772,2871,18249,2.1
8773,2604,11518,1.5
8774,392,5686,6.2
8775,1797,1536,6.0
8776,1971,14366,4.2
8777,856,15710,2.2
8778,4367,17061,2.5
8779,1781,1994,6.0
8780,3375,1152,5.8
8781,4192,16569,5.7
8782,2612,14153,9.1
8783,901,1526,4.7
8784,2219,13523,2.2
8785,788,9453,4.1
8786,4018,1141,5.9
8787,935,311,6.3
8788,930,3655,7.4
8789,3240,704,5.7
8790,3691,14532,1.5
8791,2037,7532,7.1
8792,2920,10854,9.6
8793,3121,4801,9.4
8794,1802,7261,2.7
8795,811,7767,5.5
8796,2936,6170,3.6
8797,2570,8170,3.7
8798,4000,7876,5.6
8799,1187,16849,8.7
8800,428,9438,5.0
8801,691,12422,6.3
8802,1058,4393,9.5
8803,3295,1223,3.4
8804,3269,19184,6.2
8805,2046,3263,4.7
8806,1846,12390,8.3
8807,1404,9619,6.7
8808,1678,2977,3.4
8809,634,18273,9.3
8810,827,4837,7.9
8811,2959,5581,1.8
8812,1150,2429,2.3
8813,4336,19600,6.4
8814,2915,6185,3.1
8815,3901,9383,8.1
8816,4097,8857,7.5
8817,1733,11296,9.9
8818,4734,1724,4.1
8819,820,13801,6.4
8820,3652,15297,3.6
8821,2300,15824,5.1
8822,4161,4481,9.5
8823,1862,10678,7.3
8824,4362,2577,1.1
8825,4511,14253,8.4
8826,739,19790,9.5
8827,3435,5151,8.3
8828,4542,10504,6.1
8829,3518,1306,6.8
8830,343,7688,3.8
8831,2079,2697,5.9
8832,2741,9387,1.3
8833,527,19177,8.4
8834,1858,12341,1.9
8835,3055,139,6.6
8836,1556,9828,1.7
8837,4275,2478,4.7
8838,4434,298,1.9
8839,2463,1090,3.3
8840,4833,3113,3.0
8841,3496,10957,4.0
8842,1641,3108,6.9
8843,1122,16962,2.1
8844,4095,8420,5.2
8845,4202,6552,8.2
8846,1906,1696,4.2
8847,527,1987,4.4
8848,1617,1036,5.8
8849,4150,8276,5.2
8850,4255,14279,4.9
8851,1428,11448,5.5
8852,3636,7132,4.4
8853,447,8427,4.5
8854,527,14391,2.4
8855,4955,17202,6.1
8856,2623,2455,1.2
8857,2918,13900,6.0
8858,4496,10237,4.4
8859,4656,16183,8.9
8860,4345,12429,9.8
8861,3217,11325,7.6
8862,1767,8190,1.4
8863,2296,15586,4.9
8864,814,2660,8.5
8865,2728,13212,9.0
8866,442,15059,5.6
8867,1328,15592,8.6
8868,1874,7861,7.8
8869,609,2533,8.2
8870,165,5963,7.8
8871,1617,4729,4.5
8872,715,18361,7.2
8873,588,1103,6.5
8874,629,4075,3.2
8875,2855,18378,3.2
8876,300,3392,2.8
8877,4397,18396,1.1
8878,1147,6799,4.5
8879,2046,10398,8.5
8880,3413,7615,8.9
8881,1949,19509,4.7
8882,801,8292,4.3
8883,3881,16840,9.2
8884,1305,8963,7.8
8885,3664,10904,4.0
8886,1188,5944,2.1
8887,2121,14463,2.6
8888,906,10372,3.9
8889,3509,4985,4.3
8890,4174,16028,1.5
8891,1390,4924,9.2
8892,690,10058,3.9
8893,4046,2137,5.8
8894,3259,19151,5.9
8895,1424,18847,8.8
8896,3334,14915,2.5
8897,1072,7600,5.6
8898,2700,13843,6.9
8899,4444,16927,3.3
8900,3877,8804,3.6
8901,1727,11226,5.3
8902,2901,3172,3.4
8903,673,8187,1.9
8904,3607,1345,3.1
8905,222,6194,6.8
8906,2468,924,4.5
8907,1997,1822,2.3
8908,795,5786,6.7
8909,588,16508,6.2
8910,42,16904,2.2
8911,4282,19804,5.7
8912,1295,11287,4.5
8913,4215,4119,9.7
8914,256,14018,7.1
8915,3466,5109,3.9
8916,1019,12860,6.8
8917,4538,12437,8.5
8918,3060,6360,3.3
8919,2313,20000,9.7
8920,3340,13016,5.2
8921,4284,4688,9.4
8922,1951,10292,3.7
8923,4707,14111,6.9
8924,3287,11273,3.0
8925,2127,4863,6.6
8926,985,15021,2.6
8927,3524,18718,1.2
8928,937,7635,2.8
8929,75,15379,9.5
8930,270,16208,8.6
8931,1144,13926,6.2
8932,263,17329,7.3
8933,2311,7269,3.0
8934,2525,16428,4.2
8935,1644,17257,3.7
8936,3899,9346,5.3
8937,610,3396,3.3
8938,44,14532,7.6
8939,3662,2741,8.1
8940,846,6815,2.2
8941,73,4084,9.9
8942,3314,14756,3.5
8943,1994,17556,5.7
8944,2553,14770,7.1
8945,4141,9009,4.7
8946,3968,2659,3.5
8947,1848,5083,7.7
8948,2209,18238,3.8
8949,782,12121,7.0
8950,2926,7768,6.8
8951,4093,1794,6.9
8952,2432,4813,1.1
8953,4555,5722,9.1
8954,2206,3969,8.5
8955,3764,4815,4.8
8956,3842,9409,9.1
8957,4332,1577,7.8
8958,2642,18494,7.4
8959,874,10958,6.9
8960,2033,14655,6.2
8961,1217,14828,3.9
8962,3094,9975,7.6
8963,4441,18402,5.3
8964,1403,12233,8.6
8965,1132,14161,1.2
8966,3101,6855,8.0
8967,416,12344,1.7
8968,3517,1034,1.2
8969,44,19618,8.8
8970,3060,404,7.7
8971,3248,3853,1.6
8972,2563,8280,9.8
8973,4297,13472,2.3
8974,408,10598,2.4
8975,4368,14035,7.0
8976,896,16881,4.4
8977,1550,7587,6.6
8978,780,253,5.4
8979,1858,4006,3.7
8980,709,10117,6.8
8981,2482,2777,9.9
8982,456,10397,4.3
8983,1017,818,1.3
8984,3667,2116,4.2
8985,660,11688,1.9
8986,163,13759,9.5
8987,2130,19465,4.1
8988,980,8291,5.8
8989,2729,5712,6.3
8990,4000,15705,3.1
8991,1056,14474,1.3
8992,3728,3282,4.5
8993,3918,5374,5.2
8994,3438,14001,7.0
8995,259,15151,5.6
8996,2029,13162,7.5
8997,3083,15824,7.3
8998,4872,4561,7.1
8999,1259,9817,2.7
9000,2058,10505,9.3
9001,3363,10625,4.6
9002,2696,9428,5.4
9003,3772,15653,4.6
9004,319,6975,3.5
9005,364,4999,8.7
9006,2507,14527,8.1
9007,4900,14760,3.3
9008,1147,7833,7.6
9009,113,14103,1.7
9010,277,7216,8.4
9011,4683,9566,3.8
9012,4398,12912,7.5
9013,3092,9444,2.1
9014,1640,3881,4.3
9015,4442,2941,6.9
9016,2126,13216,2.2
9017,1099,6091,6.1
9018,3061,871,5.2
9019,1204,11617,3.0
9020,920,10538,1.6
9021,4840,939,7.9
9022,1129,4074,4.8
9023,784,15097,8.0
9024,4707,1166,3.7
9025,3512,9007,7.9
9026,3397,10824,5.9
9027,4377,19224,9.5
9028,3834,9744,1.2
9029,4184,5199,8.0
9030,3544,17597,3.5
9031,2201,4059,7.2
9032,1738,4819,4.9
9033,2416,9691,1.6
9034,4828,4453,8.2
9035,1680,2022,4.9
9036,4538,9541,3.6
9037,1766,10611,2.2
9038,3445,18380,6.9
9039,3909,16637,1.0
9040,1514,8310,1.2
9041,3867,6864,3.9
9042,1123,11081,1.2
9043,4372,8686,4.1
9044,82,7527,2.6
9045,2855,11019,6.4
9046,1733,9643,2.3
9047,2142,3219,1.2
9048,2209,4077,7.3
9049,554,1876,4.6
9050,4378,1092,4.8
9051,1906,17505,6.4
9052,68,15099,8.7
9053,4280,10639,7.5
9054,3455,4559,2.2
9055,2838,16938,6.7
9056,2758,2423,7.2
9057,3139,8550,8.7
9058,3839,10792,7.1
9059,3369,201,2.8
9060,1346,15342,8.3
9061,1640,15870,4.5
9062,214,6321,5.1
9063,4303,8546,5.1
9064,4459,2747,7.3
9065,2683,6102,7.0
9066,2018,10734,1.7
9067,2603,8857,9.3
9068,4494,10765,7.5
9069,3373,15925,9.0
9070,586,17097,6.5
9071,4689,2264,4.8
9072,3751,15935,4.2
9073,2992,15750,8.3
9074,2688,16468,3.0
9075,3842,4579,4.8
9076,1821,14324,2.3
9077,372,12527,7.3
9078,2385,15420,3.2
9079,4116,1805,8.4
9080,324,1501,5.1
9081,4986,851,1.1
9082,544,18814,3.0
9083,1207,4499,9.8
9084,1553,8163,8.7
9085,2017,18378,4.2
9086,4092,6455,9.6
9087,2462,320,2.4
9088,1118,13762,5.1
9089,3910,1077,3.7
9090,3172,11288,4.6
9091,2122,6790,9.8
9092,2378,19427,3.2
9093,660,388,8.6
9094,1639,2108,9.2
9095,707,19337,6.4
9096,34,13229,1.0
9097,4456,3018,6.9
9098,3539,1714,9.8
9099,85,18537,8.8
9100,3304,16553,4.3
9101,369,2342,7.7
9102,4891,9781,9.0
9103,2476,8375,4.8
9104,1150,18728,3.4
9105,3569,3626,8.0
9106,4330,11829,6.4
9107,628,17865,3.4
9108,4472,12161,3.9
9109,3349,16044,9.1
9110,2582,828,6.9
9111,473,4793,8.3
9112,1621,3493,2.2
9113,4781,251,9.0
9114,2193,1477,1.1
9115,4440,6680,5.9
9116,1504,19937,1.4
9117,3487,3426,1.6
9118,1788,4094,1.8
9119,2874,14246,6.7
9120,4601,11635,8.3
9121,4141,5270,3.9
9122,1280,4947,5.9
9123,2100,6597,7.8
9124,4095,6094,4.3
9125,3311,18373,5.1
9126,3888,1746,4.6
9127,1207,609,1.0
9128,4646,6485,6.2
9129,1330,13668,4.8
9130,4572,6876,2.0
9131,1925,2565,2.2
9132,3757,5540,6.8
9133,3836,6742,2.0
9134,3662,1384,4.7
9135,2628,9588,3.6
9136,2674,13650,7.1
9137,3610,7743,3.8
9138,3488,3066,8.3
9139,250,9951,2.6
9140,3860,8760,4.5
9141,659,1206,7.7
9142,1874,7813,6.9
9143,4544,16530,3.0
9144,443,5119,5.7
9145,4057,18786,9.5
9146,3603,393,7.3
9147,249,18921,5.8
9148,475,16885,6.4
9149,1145,18036,3.7
9150,3096,9703,9.6
9151,4290,10757,4.5
9152,3081,6686,6.2
9153,2658,16998,8.5
9154,253,18456,8.4
9155,4167,9455,8.0
9156,1999,135,10.0
9157,1346,1600,8.4
9158,3806,19004,7.3
9159,1617,19508,7.5
9160,4703,3621,1.4
9161,3034,10639,5.7
9162,2328,7979,3.2
9163,4890,6131,8.3
9164,2284,4835,5.1
9165,4252,10347,3.0
9166,3692,3761,4.2
9167,2261,11563,9.1
9168,4500,18974,7.2
9169,1827,10544,1.5
9170,3579,14392,9.8
9171,673,1503,2.4
9172,2460,1170,2.6
9173,3832,13259,4.5
9174,2758,627,3.7
9175,2947,7514,7.5
9176,4350,10533,7.8
9177,2889,6588,5.1
9178,2440,231,7.5
9179,2885,8782,7.9
9180,3311,1291,7.4
9181,1382,6115,1.1
9182,803,1141,4.4
9183,524,15076,9.4
9184,3628,10523,6.4
9185,3548,8865,6.6
9186,2653,19583,4.0
9187,2572,19936,9.0
9188,4956,18147,2.3
9189,943,13651,5.6
9190,4365,15328,9.6
9191,1177,11678,3.3
9192,1924,2365,3.9
9193,3287,6165,6.4
9194,3090,3442,6.6
9195,2863,13864,2.5
9196,1210,4418,1.1
9197,2437,10336,5.3
9198,2594,13753,6.0
9199,2711,11646,8.0
9200,1504,17311,2.7
9201,816,17458,8.6
9202,791,15609,9.2
9203,2363,6168,6.7
9204,2224,5045,3.2
9205,1134,7456,9.2
9206,4297,8464,9.3
9207,3117,898,5.7
9208,1196,3879,4.8
9209,1482,10217,5.0
9210,4946,10336,4.8
9211,2141,10495,3.7
9212,3167,772,9.2
9213,1865,5986,6.0
9214,4742,7254,3.6
9215,3352,6288,1.7
9216,1922,9812,2.8
9217,2941,6018,6.7
9218,1106,10130,4.0
9219,2539,6409,2.1
9220,2460,17262,3.8
9221,2592,10545,3.1
9222,2244,13007,4.9
9223,1043,11850,6.8
9224,260,2516,5.3
9225,4615,210,6.3
9226,4819,1394,3.8
9227,1903,4890,3.2
9228,996,12936,9.8
9229,3056,4592,1.7
9230,3753,2168,3.8
9231,4354,12010,4.3
9232,3272,12413,6.2
9233,1396,8373,3.1
9234,3329,1481,5.9
9235,2168,3863,3.2
9236,710,2221,9.2
9237,3066,303,2.1
9238,813,7091,9.7
9239,4863,11172,5.7
9240,2617,11265,6.9
9241,2696,15749,2.2
9242,2873,15617,5.3
9243,952,17928,7.3
9244,4175,525,6.4
9245,2807,7963,9.9
9246,2244,9703,8.5
9247,2988,18136,4.8
9248,2754,5644,9.4
9249,866,4206,5.3
9250,4664,2406,7.0
9251,578,14466,1.8
9252,4225,15113,2.4
9253,1027,752,3.6
9254,3040,3560,4.7
9255,3869,5812,4.4
9256,3656,10320,8.2
9257,45,17685,6.9
9258,2513,11356,9.8
9259,1353,6379,8.1
9260,2068,15027,6.9
9261,4234,13818,7.3
9262,1082,19008,8.9
9263,1741,6470,6.3
9264,2469,18209,7.7
9265,439,7524,1.5
9266,1721,19899,6.6
9267,2701,8162,8.3
9268,2510,5051,8.2
9269,3901,11797,3.2
9270,4083,9492,9.3
9271,688,5555,6.4
9272,1286,9055,1.9
9273,2724,228,5.0
9274,3174,11965,8.0
9275,3765,13045,7.5
9276,2918,10268,2.9
9277,913,12849,2.5
9278,4545,15319,8.2
9279,4873,18422,2.1
9280,1719,7549,1.8
9281,3478,6778,4.2
9282,3700,17570,6.5
9283,4688,13571,7.4
9284,2833,2720,9.8
9285,2936,5296,5.3
9286,338,13071,3.4
9287,4277,10875,1.6
9288,483,4705,7.5
9289,2130,5640,8.0
9290,296,8865,4.6
9291,1996,14047,7.0
9292,2183,13214,5.7
9293,691,13467,9.4
9294,4454,14231,5.1
9295,3399,9692,5.2
9296,2235,13086,1.0
9297,2356,18894,6.3
9298,4698,7659,6.5
9299,1373,17995,9.1
9300,4968,4152,5.6
9301,4145,5917,8.6
9302,4810,15049,8.0
9303,1415,16015,3.1
9304,2109,5483,3.6
9305,332,10103,5.3
9306,2624,11711,1.7
9307,1433,6924,4.3
9308,4539,228,6.8
9309,1170,14397,7.2
9310,649,14233,4.2
9311,2995,16934,1.5
9312,916,12613,2.2
9313,3005,12993,2.4
9314,1723,9958,9.8
9315,120,15876,2.1
9316,2684,15934,3.9
9317,3483,16876,9.7
9318,4188,3691,2.2
9319,2141,5881,9.1
9320,3842,3642,2.7
9321,4637,2653,6.1
9322,1705,10933,9.5
9323,3079,15599,1.8
9324,2236,150,4.1
9325,1227,14469,3.0
9326,4544,10614,2.0
9327,22,14928,6.3
9328,4939,445,8.4
9329,22,17801,7.4
9330,1074,11226,6.5
9331,2505,3895,6.1
9332,3905,3725,7.8
9333,4447,1516,9.5
9334,850,1253,4.9
9335,1088,17628,6.5
9336,3202,9974,4.6
9337,1138,2335,2.9
9338,837,3180,5.4
9339,282,16575,4.3
9340,154,17305,2.6
9341,619,17471,3.9
9342,693,9180,9.4
9343,371,10923,7.6
9344,4195,153,6.9
9345,4598,4253,7.7
9346,1958,11981,4.9
9347,1197,19260,7.3
9348,2554,4899,2.9
9349,3835,14902,2.4
9350,4621,7290,5.1
9351,3452,10119,6.2
9352,2230,7164,9.6
9353,3081,6160,1.0
9354,323,19432,6.1
9355,1065,8065,6.2
9356,1192,14636,2.8
9357,2835,4734,1.1
9358,174,9400,2.1
9359,1566,2749,6.5
9360,2592,12165,4.0
9361,3971,16066,3.8
9362,1222,5411,5.6
9363,1368,4568,9.6
9364,4476,11083,5.8
9365,2210,4094,3.6
9366,4501,12144,6.1
9367,3166,13294,7.2
9368,3220,5737,1.2
9369,4479,11802,1.3
9370,3049,1291,3.9
9371,3323,18259,7.1
9372,189,18088,2.6
9373,3318,2332,7.5
9374,2759,9622,8.4
9375,2793,17484,3.9
9376,3860,9381,8.5
9377,3368,3033,6.7
9378,255,5953,8.4
9379,1547,4879,2.2
9380,4113,5420,7.0
9381,3890,14124,1.2
9382,4608,7241,6.9
9383,2525,11206,3.9
9384,2241,2615,6.6
9385,2170,10620,4.4
9386,564,6835,9.8
9387,2944,18015,6.3
9388,3101,10266,3.9
9389,2395,17696,5.0
9390,3784,17637,1.4
9391,3308,5948,6.2
9392,4336,4358,6.4
9393,4213,19699,3.4
9394,1063,12436,2.1
9395,55,4097,5.3
9396,417,8799,4.0
9397,408,6561,2.2
9398,3152,15397,6.2
9399,463,14017,9.4
9400,236,8970,6.7
9401,1216,7864,8.3
9402,2334,2269,3.1
9403,2304,7034,2.9
9404,3044,3715,3.2
9405,2034,13689,4.9
9406,2911,15323,2.7
9407,1122,8153,3.8
9408,366,8511,1.0
9409,1709,7510,5.3
9410,327,8348,9.0
9411,1301,8,4.8
9412,3954,2812,3.5
9413,3348,3359,5.5
9414,3851,19274,5.4
9415,2487,3446,8.1
9416,626,17738,3.1
9417,1732,12044,9.0
9418,4002,6834,1.1
9419,4882,18473,1.1
9420,844,9600,5.7
9421,677,11886,8.4
9422,1720,11953,6.4
9423,4836,3749,3.0
9424,4192,15068,1.7
9425,4644,5856,5.9
9426,328,8246,5.3
9427,4817,6028,1.2
9428,413,2320,1.8
9429,214,14798,9.6
9430,2945,6141,9.3
9431,1112,18461,9.8
9432,1552,1196,1.7
9433,1540,717,7.6
9434,3677,13128,7.6
9435,3600,9261,5.7
9436,1568,13926,5.8
9437,1554,6069,8.0
9438,1179,1171,1.2
9439,835,3067,9.1
9440,1774,12757,8.6
9441,552,18485,6.0
9442,2873,5760,7.6
9443,3122,10585,4.9
9444,1163,14706,7.0
9445,4697,16000,6.1
9446,1881,712,9.6
9447,941,17748,1.7
9448,4830,12120,5.6
9449,4777,1605,8.6
9450,2430,10935,9.2
9451,3396,19228,6.3
9452,4569,4074,5.4
9453,2078,1132,10.0
9454,208,8564,7.0
9455,3488,7789,1.2
9456,3129,5989,6.2
9457,581,9187,5.8
9458,607,4123,8.5
9459,948,6433,5.0
9460,3799,9877,7.4
9461,2704,2384,8.6
9462,4627,7941,5.3
9463,4622,12715,6.3
9464,2291,2575,4.9
9465,1583,10784,6.8
9466,3176,9099,1.5
9467,1381,2864,5.1
9468,4198,4473,3.9
9469,2569,10830,8.1
9470,1137,12242,3.4
9471,4590,8324,6.0
9472,3534,206,8.9
9473,3676,10438,1.9
9474,4594,1055,6.4
9475,2184,1175,8.5
9476,2445,1042,1.3
9477,2299,3451,9.2
9478,2653,12929,3.4
9479,1333,15071,7.4
9480,4267,9899,4.6
9481,1799,2600,3.8
9482,2626,11867,6.0
9483,179,12743,5.0
9484,3240,14231,3.5
9485,854,1211,5.1
9486,3047,35,1.7
9487,4902,16893,3.4
9488,3709,2472,8.0
9489,1422,17940,2.2
9490,1348,13772,6.2
9491,3180,8996,4.6
9492,3904,17572,2.1
9493,1718,19943,7.3
9494,2021,18456,5.0
9495,1371,15379,9.9
9496,4238,4999,6.9
9497,1533,19557,2.5
9498,700,17937,6.6
9499,2757,8195,1.8
9500,382,2352,3.5
9501,3819,16561,6.6
9502,801,15563,6.4
9503,238,5469,7.6
9504,1049,9679,1.8
9505,1216,5965,5.0
9506,3179,15951,2.3
9507,3813,19820,7.6
9508,2385,12315,2.6
9509,1815,7774,7.7
9510,107,8598,2.9
9511,1190,6025,8.1
9512,4632,6614,4.9
9513,1716,2107,1.3
9514,2781,11454,8.3
9515,1448,5925,3.1
9516,2998,16409,4.8
9517,4146,13213,7.9
9518,3747,7940,5.8
9519,4793,13887,2.6
9520,1408,3833,5.0
9521,1392,19974,6.9
9522,2333,13302,4.8
9523,2986,12138,1.7
9524,11,19066,6.5
9525,685,4624,8.9
9526,742,18206,2.8
9527,3031,17228,2.0
9528,2351,10823,9.9
9529,4595,19241,5.5
9530,450,1817,6.9
9531,2408,11018,3.0
9532,3854,10870,6.4
9533,2657,4489,4.8
9534,3209,15580,4.6
9535,1559,19852,4.9
9536,1292,19778,8.2
9537,4031,9852,8.9
9538,4811,11509,5.9
9539,3624,15821,9.9
9540,250,19369,3.2
9541,2456,15296,4.0
9542,4471,1512,5.6
9543,4693,4574,4.3
9544,4044,6337,1.2
9545,4686,10775,9.9
9546,4665,15185,9.0
9547,3793,19301,1.4
9548,2256,9892,8.5
9549,2588,12640,7.6
9550,2814,10543,9.0
9551,2436,3064,2.2
9552,3915,18356,7.6
9553,3700,10046,5.4
9554,2276,13473,2.3
9555,355,16588,8.5
9556,2319,4204,2.9
9557,941,2415,4.7
9558,3665,17631,8.3
9559,3390,6029,6.3
9560,2293,12882,6.4
9561,4059,4033,7.5
9562,217,716,2.0
9563,4120,3260,2.0
9564,1190,17954,5.1
9565,1921,6677,1.2
9566,2628,5138,5.2
9567,1483,13671,9.6
9568,4785,10643,3.3
9569,3840,13037,1.1
9570,2816,2467,8.7
9571,1694,971,5.6
9572,2845,17872,7.5
9573,1555,2298,4.5
9574,1847,5597,1.6
9575,4292,12620,2.2
9576,1557,3132,1.2
9577,4459,1276,8.4
9578,4628,10815,4.9
9579,3425,7776,8.8
9580,3327,3727,9.0
9581,2037,3330,3.2
9582,4721,18574,1.5
9583,3522,19781,3.9
9584,4095,2920,6.1
9585,2792,14881,9.4
9586,2538,1245,6.6
9587,3688,5432,7.6
9588,1735,491,7.0
9589,2527,6539,7.7
9590,578,1644,4.0
9591,1856,468,9.2
9592,3128,10106,6.0
9593,4352,16543,2.3
9594,3135,16041,9.3
9595,2825,18956,9.4
9596,4009,9036,7.3
9597,1078,10479,4.0
9598,1715,5679,3.9
9599,3814,9408,1.2
9600,2964,14116,4.4
9601,3430,18717,7.8
9602,4641,13236,7.1
9603,4341,2713,9.9
9604,3745,3574,1.3
9605,962,7252,1.9
9606,2415,2360,4.6
9607,3305,12039,7.7
9608,2135,8807,3.5
9609,1864,3689,2.7
9610,4339,13569,9.0
9611,2814,19659,5.4
9612,1747,10451,4.7
9613,2517,934,1.7
9614,2607,7653,9.6
9615,792,8593,1.4
9616,4544,8720,7.7
9617,2249,16377,4.6
9618,455,15209,8.6
9619,3033,10115,7.8
9620,850,14635,6.6
9621,3395,19027,3.8
9622,684,1367,1.5
9623,2635,6526,1.6
9624,2662,1878,4.2
9625,707,12563,8.9
9626,1492,10380,1.9
9627,631,1094,2.7
9628,4382,17670,6.1
9629,1690,1666,6.4
9630,2133,5286,4.3
9631,2460,7620,5.9
9632,2313,10259,8.9
9633,4506,6303,1.5
9634,1427,7475,8.5
9635,2852,1580,7.0
9636,1997,11789,1.8
9637,689,15486,9.7
9638,3697,1489,4.1
9639,4185,11514,9.4
9640,1705,13253,5.2
9641,1045,14368,9.6
9642,68,14788,4.6
9643,1844,2529,6.8
9644,3002,18684,3.6
9645,4705,13696,2.8
9646,3804,13551,5.1
9647,1875,18196,5.7
9648,1623,19679,8.9
9649,230,13948,2.7
9650,514,525,7.1
9651,1287,12841,9.2
9652,3319,13647,2.9
9653,3295,15567,9.1
9654,3186,12097,5.1
9655,1616,10892,6.1
9656,807,4195,7.1
9657,2642,11296,9.1
9658,2343,15651,3.0
9659,2211,17523,8.9
9660,2675,2249,7.2
9661,1719,18593,2.0
9662,4869,16553,9.3
9663,1595,11960,4.9
9664,3300,3209,7.1
9665,2235,12243,9.5
9666,593,8871,3.2
